序號,答案
20240329094001,125.77
20240329095001,506.69
20240329100001,118.83
20240329101001,101.51
20240329102001,108.97
20240329103001,116.72
20240329104001,118.24
20240329105001,116.51
20240329110001,124.37
20240329111001,109.96
20240329112001,107.47
20240329113001,107.8
20240329114001,115.6
20240329115001,168.82
20240329120001,298.59
20240329121001,275.36
20240329122001,287.84
20240329123001,224.96
20240329124001,214.79
20240329125001,204.53
20240329130001,166.57
20240329131001,155.86
20240329132001,151.23
20240329133001,140.28
20240329134001,144.62
20240329135001,123.75
20240329140001,210.12
20240329141001,199.9
20240329142001,190.56
20240329143001,163.07
20240329144001,177.83
20240329145001,133.91
20240329150001,174.02
20240329151001,172.04
20240329152001,153.73
20240329153001,118.16
20240329154001,105.02
20240329155001,82.38
20240329160001,32.9
20240329161001,27.36
20240329162001,23.08
20240329163001,17.68
20240329164001,11.83
20240329165001,7.52
20240428090001,796.24
20240428091001,853.31
20240428092001,750.13
20240428093001,849.95
20240428094001,595.05
20240428095001,623.64
20240428100001,941.77
20240428101001,1034.22
20240428102001,1742.84
20240428103001,1954.02
20240428104001,2315.58
20240428105001,3059.98
20240428110001,4826.03
20240428111001,4832.56
20240428112001,4837.22
20240428113001,4763.26
20240428114001,4166.86
20240428115001,3831.03
20240428120001,3363.69
20240428121001,3170.04
20240428122001,3207.34
20240428123001,2517.2
20240428124001,1803.19
20240428125001,1756.37
20240428130001,1142.69
20240428131001,1130.59
20240428132001,983.4
20240428133001,837.58
20240428134001,656.37
20240428135001,629.08
20240428140001,502.0
20240428141001,433.57
20240428142001,416.27
20240428143001,456.79
20240428144001,540.02
20240428145001,508.51
20240428150001,2295.24
20240428151001,1912.22
20240428152001,1413.67
20240428153001,1152.91
20240428154001,1194.38
20240428155001,1198.95
20240428160001,666.46
20240428161001,443.88
20240428162001,371.88
20240428163001,282.72
20240428164001,178.06
20240428165001,157.53
20240430090001,7706.75
20240430091001,7384.95
20240430092001,7981.48
20240430093001,9169.34
20240430094001,9175.47
20240430095001,9911.29
20240430100001,10860.66
20240430101001,10129.17
20240430102001,10172.68
20240430103001,11509.44
20240430104001,11323.28
20240430105001,11577.32
20240430110001,12900.25
20240430111001,12601.84
20240430112001,12628.85
20240430113001,13577.38
20240430114001,13631.51
20240430115001,13343.53
20240430120001,6562.92
20240430121001,10601.54
20240430122001,10077.13
20240430123001,10470.1
20240430124001,9163.05
20240430125001,8154.19
20240430130001,7610.98
20240430131001,6874.13
20240430132001,6908.73
20240430133001,7032.47
20240430134001,5463.2
20240430135001,4867.94
20240430140001,6223.79
20240430141001,5492.43
20240430142001,5000.78
20240430143001,2484.75
20240430144001,2083.2
20240430145001,1802.47
20240430150001,656.8
20240430151001,605.88
20240430152001,494.34
20240430153001,421.63
20240430154001,287.98
20240430155001,267.43
20240430160001,87.13
20240430161001,58.08
20240430162001,49.59
20240430163001,53.65
20240430164001,44.34
20240430165001,34.88
20240515090001,6319.47
20240515091001,8803.65
20240515092001,10132.18
20240515093001,10247.84
20240515094001,8196.91
20240515095001,11865.07
20240515100001,10220.29
20240515101001,10577.21
20240515102001,11820.51
20240515103001,10761.18
20240515104001,10509.22
20240515105001,8467.2
20240515110001,13048.56
20240515111001,12448.39
20240515112001,13076.39
20240515113001,13554.8
20240515114001,13781.61
20240515115001,12464.69
20240515120001,14949.17
20240515121001,14699.67
20240515122001,15942.02
20240515123001,15701.35
20240515124001,14834.15
20240515125001,14734.65
20240515130001,14587.36
20240515131001,11840.41
20240515132001,12344.04
20240515133001,9805.14
20240515134001,6910.43
20240515135001,3598.24
20240515140001,1972.27
20240515141001,1734.03
20240515142001,1515.45
20240515143001,1450.12
20240515144001,1028.19
20240515145001,968.06
20240515150001,914.73
20240515151001,822.71
20240515152001,649.47
20240515153001,561.78
20240515154001,383.44
20240515155001,309.97
20240515160001,287.25
20240515161001,223.85
20240515162001,173.98
20240515163001,140.23
20240515164001,122.74
20240515165001,80.66
20240520090001,1691.25
20240520091001,1752.57
20240520092001,1764.24
20240520093001,1895.1
20240520094001,1696.24
20240520095001,1755.35
20240520100001,2533.06
20240520101001,2344.28
20240520102001,2323.3
20240520103001,2160.93
20240520104001,2222.0
20240520105001,2221.63
20240520110001,1168.63
20240520111001,1170.21
20240520112001,1170.98
20240520113001,1155.69
20240520114001,1178.22
20240520115001,1108.57
20240520120001,1347.14
20240520121001,1358.31
20240520122001,1289.92
20240520123001,1200.95
20240520124001,1242.6
20240520125001,1286.8
20240520130001,1154.21
20240520131001,1155.77
20240520132001,1061.19
20240520133001,908.91
20240520134001,812.73
20240520135001,793.86
20240520140001,1039.62
20240520141001,950.24
20240520142001,962.48
20240520143001,978.36
20240520144001,1054.89
20240520145001,966.16
20240520150001,990.31
20240520151001,851.74
20240520152001,713.6
20240520153001,570.12
20240520154001,573.88
20240520155001,492.73
20240520160001,449.21
20240520161001,315.34
20240520162001,239.67
20240520163001,194.89
20240520164001,158.66
20240520165001,126.29
20240613090001,247.75
20240613091001,263.41
20240613092001,290.59
20240613093001,375.49
20240613094001,387.55
20240613095001,488.12
20240613100001,1277.39
20240613101001,1369.87
20240613102001,1674.55
20240613103001,1967.88
20240613104001,2002.09
20240613105001,2380.13
20240613110001,3079.41
20240613111001,4274.3
20240613112001,5819.71
20240613113001,5984.49
20240613114001,6298.96
20240613115001,5873.0
20240613120001,7778.77
20240613121001,6752.21
20240613122001,6619.28
20240613123001,6384.65
20240613124001,6153.91
20240613125001,4858.37
20240613130001,10681.6
20240613131001,10205.06
20240613132001,10292.54
20240613133001,9164.14
20240613134001,8522.14
20240613135001,6761.7
20240613140001,4841.4
20240613141001,3967.7
20240613142001,2969.61
20240613143001,1126.71
20240613144001,591.63
20240613145001,418.62
20240613150001,380.12
20240613151001,412.65
20240613152001,452.69
20240613153001,440.35
20240613154001,428.98
20240613155001,377.09
20240613160001,341.74
20240613161001,270.81
20240613162001,199.46
20240613163001,175.67
20240613164001,156.32
20240613165001,141.94
20240615090001,6266.53
20240615091001,6549.27
20240615092001,6868.03
20240615093001,6770.1
20240615094001,6787.42
20240615095001,8875.47
20240615100001,7534.94
20240615101001,7817.1
20240615102001,7717.49
20240615103001,8564.74
20240615104001,8377.39
20240615105001,8379.75
20240615110001,2734.27
20240615111001,3284.44
20240615112001,3003.46
20240615113001,2804.86
20240615114001,3083.77
20240615115001,2932.53
20240615120001,10661.55
20240615121001,10659.7
20240615122001,10499.66
20240615123001,10110.64
20240615124001,9260.99
20240615125001,9758.85
20240615130001,9413.81
20240615131001,7955.79
20240615132001,7971.96
20240615133001,8101.53
20240615134001,6732.59
20240615135001,4916.49
20240615140001,6877.75
20240615141001,5337.39
20240615142001,4133.8
20240615143001,2584.03
20240615144001,1776.29
20240615145001,1351.06
20240615150001,2416.6
20240615151001,1969.83
20240615152001,1378.24
20240615153001,1411.71
20240615154001,884.51
20240615155001,662.44
20240615160001,778.58
20240615161001,704.49
20240615162001,441.65
20240615163001,422.73
20240615164001,294.16
20240615165001,245.01
20240703090001,2921.07
20240703091001,7101.79
20240703092001,7432.89
20240703093001,7638.49
20240703094001,7843.45
20240703095001,7635.62
20240703100001,2430.76
20240703101001,5487.83
20240703102001,5886.29
20240703103001,6560.38
20240703104001,8288.67
20240703105001,7464.13
20240703110001,7522.36
20240703111001,9809.57
20240703112001,10185.09
20240703113001,10337.03
20240703114001,10821.1
20240703115001,9928.54
20240703120001,10530.76
20240703121001,10440.85
20240703122001,10038.77
20240703123001,10228.14
20240703124001,10486.61
20240703125001,10105.41
20240703130001,9934.67
20240703131001,8954.68
20240703132001,9130.69
20240703133001,8850.97
20240703134001,8056.31
20240703135001,7004.18
20240703140001,6411.23
20240703141001,5485.51
20240703142001,4635.37
20240703143001,2691.6
20240703144001,2729.09
20240703145001,1956.36
20240703150001,977.42
20240703151001,1496.72
20240703152001,1214.75
20240703153001,985.87
20240703154001,579.21
20240703155001,426.3
20240703160001,153.58
20240703161001,195.67
20240703162001,181.58
20240703163001,160.69
20240703164001,110.03
20240703165001,76.96
20240707090001,6197.2
20240707091001,6730.29
20240707092001,8248.4
20240707093001,8531.71
20240707094001,8528.51
20240707095001,9326.63
20240707100001,10566.67
20240707101001,10691.25
20240707102001,10690.09
20240707103001,10920.01
20240707104001,10797.84
20240707105001,10166.88
20240707110001,11941.83
20240707111001,12121.36
20240707112001,11689.47
20240707113001,11957.22
20240707114001,11672.36
20240707115001,10997.38
20240707120001,11139.54
20240707121001,11180.26
20240707122001,11203.97
20240707123001,11658.79
20240707124001,11339.8
20240707125001,10195.23
20240707130001,9996.07
20240707131001,9215.17
20240707132001,9314.14
20240707133001,9504.08
20240707134001,7864.95
20240707135001,6610.96
20240707140001,7974.73
20240707141001,6548.49
20240707142001,5459.71
20240707143001,3646.46
20240707144001,2906.67
20240707145001,2259.78
20240707150001,1648.45
20240707151001,1238.59
20240707152001,1019.64
20240707153001,884.4
20240707154001,607.57
20240707155001,408.29
20240707160001,313.53
20240707161001,239.6
20240707162001,179.51
20240707163001,151.52
20240707164001,100.62
20240707165001,74.74
20240125090002,111.05
20240125091002,112.83
20240125092002,115.06
20240125093002,118.67
20240125094002,132.69
20240125095002,159.41
20240125100002,110.98
20240125101002,102.01
20240125102002,152.77
20240125103002,183.38
20240125104002,192.25
20240125105002,290.94
20240125110002,962.38
20240125111002,963.68
20240125112002,1279.75
20240125113002,1461.85
20240125114002,1552.34
20240125115002,1462.15
20240125120002,868.6
20240125121002,815.14
20240125122002,801.09
20240125123002,796.69
20240125124002,660.86
20240125125002,608.13
20240125130002,286.12
20240125131002,252.04
20240125132002,231.58
20240125133002,224.11
20240125134002,231.34
20240125135002,206.58
20240125140002,80.26
20240125141002,51.45
20240125142002,43.87
20240125143002,41.84
20240125144002,38.18
20240125145002,29.14
20240125150002,14.17
20240125151002,16.26
20240125152002,13.16
20240125153002,13.63
20240125154002,12.21
20240125155002,10.39
20240125160002,26.79
20240125161002,17.32
20240125162002,12.35
20240125163002,10.04
20240125164002,5.61
20240125165002,3.2
20240128090002,117.52
20240128091002,117.41
20240128092002,144.6
20240128093002,240.57
20240128094002,273.3
20240128095002,322.82
20240128100002,458.95
20240128101002,520.14
20240128102002,540.31
20240128103002,614.29
20240128104002,674.09
20240128105002,793.57
20240128110002,740.43
20240128111002,740.43
20240128112002,629.25
20240128113002,628.48
20240128114002,661.08
20240128115002,628.15
20240128120002,1235.99
20240128121002,1232.48
20240128122002,1194.8
20240128123002,1157.8
20240128124002,946.84
20240128125002,812.95
20240128130002,303.35
20240128131002,257.64
20240128132002,225.77
20240128133002,219.25
20240128134002,232.76
20240128135002,192.0
20240128140002,274.23
20240128141002,242.6
20240128142002,219.19
20240128143002,192.81
20240128144002,167.51
20240128145002,124.69
20240128150002,102.21
20240128151002,98.86
20240128152002,84.4
20240128153002,76.87
20240128154002,61.91
20240128155002,45.15
20240128160002,36.57
20240128161002,27.86
20240128162002,18.29
20240128163002,16.78
20240128164002,6.82
20240128165002,4.22
20240213090002,4319.85
20240213091002,5412.4
20240213092002,7070.39
20240213093002,6791.78
20240213094002,6946.49
20240213095002,9498.18
20240213100002,10453.57
20240213101002,11033.92
20240213102002,14096.78
20240213103002,13786.06
20240213104002,11987.56
20240213105002,11302.56
20240213110002,13883.52
20240213111002,14852.1
20240213112002,21238.81
20240213113002,21566.77
20240213114002,21602.04
20240213115002,21602.89
20240213120002,20766.47
20240213121002,21197.15
20240213122002,19552.89
20240213123002,17132.39
20240213124002,19679.1
20240213125002,16554.78
20240213130002,2927.55
20240213131002,1757.8
20240213132002,1331.96
20240213133002,1028.69
20240213134002,737.78
20240213135002,622.78
20240213140002,950.23
20240213141002,777.81
20240213142002,777.34
20240213143002,858.75
20240213144002,735.99
20240213145002,562.02
20240213150002,894.17
20240213151002,781.85
20240213152002,737.45
20240213153002,671.1
20240213154002,563.69
20240213155002,404.62
20240213160002,147.34
20240213161002,117.45
20240213162002,110.56
20240213163002,76.71
20240213164002,47.42
20240213165002,27.88
20240226090002,587.51
20240226091002,676.65
20240226092002,696.24
20240226093002,749.64
20240226094002,796.72
20240226095002,985.98
20240226100002,1008.7
20240226101002,980.45
20240226102002,978.37
20240226103002,1079.11
20240226104002,1125.17
20240226105002,1292.07
20240226110002,1356.31
20240226111002,1158.51
20240226112002,961.17
20240226113002,730.78
20240226114002,722.41
20240226115002,654.8
20240226120002,675.61
20240226121002,661.53
20240226122002,655.27
20240226123002,453.76
20240226124002,431.51
20240226125002,432.83
20240226130002,364.9
20240226131002,364.9
20240226132002,370.21
20240226133002,366.59
20240226134002,372.65
20240226135002,319.76
20240226140002,193.68
20240226141002,158.25
20240226142002,158.33
20240226143002,133.62
20240226144002,144.42
20240226145002,121.47
20240226150002,135.19
20240226151002,126.43
20240226152002,117.79
20240226153002,95.28
20240226154002,81.86
20240226155002,66.85
20240226160002,69.44
20240226161002,52.9
20240226162002,36.99
20240226163002,20.92
20240226164002,14.12
20240226165002,10.27
20240319090002,44.19
20240319091002,39.6
20240319092002,55.71
20240319093002,54.64
20240319094002,63.32
20240319095002,103.43
20240319100002,144.56
20240319101002,149.46
20240319102002,159.99
20240319103002,164.69
20240319104002,179.34
20240319105002,214.29
20240319110002,266.46
20240319111002,259.09
20240319112002,266.75
20240319113002,276.38
20240319114002,276.33
20240319115002,276.14
20240319120002,238.71
20240319121002,253.46
20240319122002,239.2
20240319123002,240.15
20240319124002,254.76
20240319125002,239.94
20240319130002,238.22
20240319131002,217.86
20240319132002,208.45
20240319133002,208.7
20240319134002,218.98
20240319135002,180.55
20240319140002,105.82
20240319141002,101.07
20240319142002,101.28
20240319143002,90.87
20240319144002,99.92
20240319145002,84.3
20240319150002,128.97
20240319151002,123.26
20240319152002,117.45
20240319153002,87.7
20240319154002,87.78
20240319155002,58.64
20240319160002,27.35
20240319161002,22.95
20240319162002,16.09
20240319163002,12.31
20240319164002,10.45
20240319165002,7.56
20240427090002,785.09
20240427091002,716.47
20240427092002,677.29
20240427093002,741.16
20240427094002,847.3
20240427095002,717.62
20240427100002,893.26
20240427101002,941.67
20240427102002,949.07
20240427103002,1043.88
20240427104002,1141.81
20240427105002,1457.49
20240427110002,1399.6
20240427111002,1325.17
20240427112002,1453.04
20240427113002,1519.25
20240427114002,1564.24
20240427115002,1518.17
20240427120002,1184.15
20240427121002,1081.23
20240427122002,1073.55
20240427123002,1053.7
20240427124002,1052.95
20240427125002,980.91
20240427130002,2715.96
20240427131002,2545.18
20240427132002,2548.0
20240427133002,2424.78
20240427134002,2567.97
20240427135002,2349.77
20240427140002,2502.82
20240427141002,2356.33
20240427142002,2358.93
20240427143002,1926.83
20240427144002,1933.75
20240427145002,1692.74
20240427150002,1224.93
20240427151002,1182.5
20240427152002,1105.32
20240427153002,1024.36
20240427154002,1082.69
20240427155002,968.79
20240427160002,1291.42
20240427161002,1044.02
20240427162002,675.27
20240427163002,500.14
20240427164002,430.17
20240427165002,361.9
20240508090002,664.05
20240508091002,599.62
20240508092002,795.79
20240508093002,860.26
20240508094002,774.82
20240508095002,867.95
20240508100002,543.3
20240508101002,506.14
20240508102002,644.53
20240508103002,699.63
20240508104002,584.63
20240508105002,624.86
20240508110002,614.46
20240508111002,570.75
20240508112002,629.59
20240508113002,617.09
20240508114002,569.99
20240508115002,511.03
20240508120002,453.18
20240508121002,440.35
20240508122002,429.31
20240508123002,425.46
20240508124002,251.68
20240508125002,295.97
20240508130002,54.87
20240508131002,52.06
20240508132002,51.97
20240508133002,47.83
20240508134002,56.69
20240508135002,61.86
20240508140002,135.17
20240508141002,161.07
20240508142002,176.66
20240508143002,135.87
20240508144002,97.88
20240508145002,82.42
20240508150002,47.63
20240508151002,43.95
20240508152002,43.48
20240508153002,20.84
20240508154002,13.26
20240508155002,11.2
20240508160002,10.23
20240508161002,12.53
20240508162002,11.41
20240508163002,10.43
20240508164002,6.41
20240508165002,4.43
20240705090002,7224.34
20240705091002,8230.7
20240705092002,8904.76
20240705093002,8853.86
20240705094002,8939.79
20240705095002,9576.19
20240705100002,11520.99
20240705101002,11580.64
20240705102002,11553.78
20240705103002,11912.93
20240705104002,10615.37
20240705105002,7116.58
20240705110002,4712.22
20240705111002,4314.29
20240705112002,5949.55
20240705113002,6808.61
20240705114002,9455.39
20240705115002,8779.44
20240705120002,13381.14
20240705121002,12959.44
20240705122002,12980.89
20240705123002,13291.7
20240705124002,12003.9
20240705125002,11934.63
20240705130002,10638.6
20240705131002,9935.4
20240705132002,9692.94
20240705133002,9445.49
20240705134002,9278.96
20240705135002,9433.86
20240705140002,9199.36
20240705141002,7389.62
20240705142002,7150.95
20240705143002,4499.75
20240705144002,3683.38
20240705145002,2906.03
20240705150002,2301.84
20240705151002,1900.71
20240705152002,1541.15
20240705153002,1067.0
20240705154002,696.08
20240705155002,437.71
20240705160002,350.23
20240705161002,306.74
20240705162002,256.85
20240705163002,184.39
20240705164002,116.88
20240705165002,97.21
20240707090002,5437.93
20240707091002,6430.86
20240707092002,7725.3
20240707093002,8032.77
20240707094002,8079.35
20240707095002,8885.6
20240707100002,11047.64
20240707101002,11175.72
20240707102002,11080.32
20240707103002,11754.88
20240707104002,10393.55
20240707105002,10359.95
20240707110002,12577.81
20240707111002,12600.8
20240707112002,11589.16
20240707113002,12264.25
20240707114002,11811.39
20240707115002,10889.63
20240707120002,10607.35
20240707121002,10650.95
20240707122002,10521.04
20240707123002,10721.58
20240707124002,10033.42
20240707125002,8799.46
20240707130002,9288.78
20240707131002,10516.44
20240707132002,8787.15
20240707133002,8573.69
20240707134002,8621.73
20240707135002,7173.65
20240707140002,8548.26
20240707141002,7303.77
20240707142002,6078.92
20240707143002,3598.36
20240707144002,2817.97
20240707145002,2409.9
20240707150002,1636.07
20240707151002,1425.88
20240707152002,971.95
20240707153002,974.1
20240707154002,606.14
20240707155002,484.11
20240707160002,325.2
20240707161002,266.19
20240707162002,209.57
20240707163002,149.95
20240707164002,87.53
20240707165002,69.35
20240317090003,10804.7
20240317091003,12157.55
20240317092003,13982.63
20240317093003,13950.31
20240317094003,14427.99
20240317095003,14793.26
20240317100003,14834.37
20240317101003,15466.15
20240317102003,15949.34
20240317103003,15684.07
20240317104003,16140.56
20240317105003,15696.54
20240317110003,16334.45
20240317111003,16041.17
20240317112003,10852.23
20240317113003,15300.83
20240317114003,15535.1
20240317115003,11969.44
20240317120003,7276.49
20240317121003,4474.07
20240317122003,3363.18
20240317123003,2896.87
20240317124003,2658.71
20240317125003,2393.34
20240317130003,2581.56
20240317131003,1959.9
20240317132003,1849.27
20240317133003,1494.66
20240317134003,1257.1
20240317135003,1026.96
20240317140003,1254.05
20240317141003,1150.14
20240317142003,1050.51
20240317143003,1056.77
20240317144003,884.59
20240317145003,759.47
20240317150003,307.15
20240317151003,265.42
20240317152003,180.59
20240317153003,143.71
20240317154003,149.99
20240317155003,144.22
20240317160003,306.07
20240317161003,225.21
20240317162003,157.92
20240317163003,142.0
20240317164003,96.94
20240317165003,67.11
20240414090003,12612.95
20240414091003,13410.52
20240414092003,14059.4
20240414093003,13858.06
20240414094003,14046.36
20240414095003,14668.34
20240414100003,13212.08
20240414101003,13785.38
20240414102003,14339.21
20240414103003,14543.35
20240414104003,14588.8
20240414105003,14809.41
20240414110003,18073.37
20240414111003,18105.08
20240414112003,17577.84
20240414113003,17632.2
20240414114003,17905.86
20240414115003,17366.54
20240414120003,15877.08
20240414121003,13908.54
20240414122003,13944.06
20240414123003,11813.38
20240414124003,11370.33
20240414125003,9909.92
20240414130003,12583.58
20240414131003,11594.94
20240414132003,11274.58
20240414133003,8827.75
20240414134003,8111.65
20240414135003,6141.63
20240414140003,3402.43
20240414141003,2689.05
20240414142003,2695.11
20240414143003,2591.9
20240414144003,1673.98
20240414145003,1746.91
20240414150003,1720.52
20240414151003,1399.44
20240414152003,1309.73
20240414153003,1155.17
20240414154003,768.61
20240414155003,576.05
20240414160003,1343.5
20240414161003,1178.44
20240414162003,845.22
20240414163003,831.05
20240414164003,499.84
20240414165003,388.63
20240524090003,1477.37
20240524091003,1621.61
20240524092003,1730.27
20240524093003,2242.39
20240524094003,2465.48
20240524095003,2852.05
20240524100003,1345.98
20240524101003,1526.61
20240524102003,1732.39
20240524103003,1988.06
20240524104003,2135.92
20240524105003,2048.9
20240524110003,1769.3
20240524111003,1763.98
20240524112003,1636.79
20240524113003,1550.3
20240524114003,1514.7
20240524115003,1507.81
20240524120003,2887.33
20240524121003,2825.68
20240524122003,2806.15
20240524123003,2292.49
20240524124003,2161.55
20240524125003,2161.55
20240524130003,3209.27
20240524131003,2883.95
20240524132003,2363.56
20240524133003,2361.44
20240524134003,1926.0
20240524135003,1635.43
20240524140003,382.54
20240524141003,309.67
20240524142003,290.31
20240524143003,269.89
20240524144003,135.7
20240524145003,88.11
20240524150003,52.36
20240524151003,49.71
20240524152003,46.26
20240524153003,39.91
20240524154003,36.58
20240524155003,30.83
20240524160003,23.19
20240524161003,23.94
20240524162003,21.97
20240524163003,29.73
20240524164003,22.18
20240524165003,38.06
20240526090003,2017.04
20240526091003,2019.77
20240526092003,2668.43
20240526093003,3480.83
20240526094003,3823.03
20240526095003,4026.72
20240526100003,3659.23
20240526101003,3772.68
20240526102003,3296.29
20240526103003,2954.3
20240526104003,2685.37
20240526105003,2530.21
20240526110003,2240.28
20240526111003,2122.5
20240526112003,2037.8
20240526113003,1814.07
20240526114003,1755.16
20240526115003,1530.95
20240526120003,1901.31
20240526121003,1897.15
20240526122003,1815.02
20240526123003,1554.97
20240526124003,1447.31
20240526125003,1113.3
20240526130003,1174.55
20240526131003,1013.49
20240526132003,1005.01
20240526133003,930.39
20240526134003,881.97
20240526135003,814.96
20240526140003,1299.92
20240526141003,1106.44
20240526142003,1199.49
20240526143003,1093.52
20240526144003,1330.46
20240526145003,1130.91
20240526150003,553.59
20240526151003,517.1
20240526152003,386.22
20240526153003,316.15
20240526154003,298.9
20240526155003,252.16
20240526160003,463.43
20240526161003,401.18
20240526162003,327.15
20240526163003,300.4
20240526164003,226.27
20240526165003,179.6
20240603090003,680.35
20240603091003,647.53
20240603092003,717.16
20240603093003,813.85
20240603094003,881.06
20240603095003,931.41
20240603100003,922.39
20240603101003,923.63
20240603102003,1003.69
20240603103003,1032.95
20240603104003,1215.75
20240603105003,1212.92
20240603110003,688.31
20240603111003,632.41
20240603112003,582.3
20240603113003,552.01
20240603114003,654.75
20240603115003,690.06
20240603120003,1484.39
20240603121003,1362.39
20240603122003,1346.9
20240603123003,1231.27
20240603124003,1155.88
20240603125003,1105.32
20240603130003,1164.11
20240603131003,1040.76
20240603132003,969.34
20240603133003,970.59
20240603134003,944.53
20240603135003,806.05
20240603140003,699.17
20240603141003,571.66
20240603142003,529.66
20240603143003,537.51
