序號,答案
20240428162001,111.36
20240428163001,111.63
20240428164001,143.01
20240428165001,131.75
20240430090001,9690.9
20240430091001,5791.75
20240430092001,7000.65
20240430093001,4141.08
20240430094001,5833.82
20240430095001,2505.01
20240430100001,8478.89
20240430101001,5621.75
20240430102001,4401.38
20240430103001,4921.24
20240430104001,5782.55
20240430105001,3841.21
20240430110001,7767.47
20240430111001,7660.37
20240430112001,6242.63
20240430113001,7332.13
20240430114001,4643.19
20240430115001,4505.12
20240430120001,7046.83
20240430121001,10114.02
20240430122001,15947.84
20240430123001,11892.65
20240430124001,8036.72
20240430125001,7559.47
20240430130001,9847.06
20240430131001,12397.96
20240430132001,18141.82
20240430133001,11402.19
20240430134001,3356.0
20240430135001,5831.53
20240430140001,9894.75
20240430141001,11243.71
20240430142001,8129.58
20240430143001,5443.44
20240430144001,3866.53
20240430145001,2635.39
20240430150001,2572.23
20240430151001,1987.47
20240430152001,1316.78
20240430153001,864.3
20240430154001,891.88
20240430155001,1028.37
20240430160001,650.69
20240430161001,397.4
20240430162001,281.12
20240430163001,244.53
20240430164001,137.84
20240430165001,72.85
20240515090001,6757.83
20240515091001,7854.84
20240515092001,11147.59
20240515093001,11267.66
20240515094001,10280.47
20240515095001,10610.23
20240515100001,7172.46
20240515101001,7101.1
20240515102001,7549.96
20240515103001,8086.56
20240515104001,6876.13
20240515105001,7134.62
20240515110001,6057.69
20240515111001,6164.44
20240515112001,7314.25
20240515113001,9853.09
20240515114001,10562.25
20240515115001,10080.09
20240515120001,4731.54
20240515121001,4923.29
20240515122001,6352.08
20240515123001,9621.2
20240515124001,7203.0
20240515125001,9308.56
20240515130001,6375.72
20240515131001,8444.6
20240515132001,5105.08
20240515133001,3754.92
20240515134001,3807.03
20240515135001,3633.55
20240515140001,1200.23
20240515141001,1640.81
20240515142001,1469.18
20240515143001,1000.04
20240515144001,524.88
20240515145001,324.17
20240515150001,556.04
20240515151001,781.99
20240515152001,773.04
20240515153001,641.52
20240515154001,555.65
20240515155001,545.47
20240515160001,310.19
20240515161001,197.0
20240515162001,157.78
20240515163001,127.19
20240515164001,152.3
20240515165001,108.01
20240520090001,1226.83
20240520091001,1497.13
20240520092001,1674.51
20240520093001,2039.68
20240520094001,1857.35
20240520095001,1858.3
20240520100001,3665.91
20240520101001,3865.29
20240520102001,3799.09
20240520103001,4298.12
20240520104001,4060.98
20240520105001,3244.56
20240520110001,1440.55
20240520111001,1479.13
20240520112001,1528.1
20240520113001,1424.78
20240520114001,1285.67
20240520115001,1247.98
20240520120001,1368.08
20240520121001,1421.17
20240520122001,1651.22
20240520123001,1852.88
20240520124001,1784.37
20240520125001,2193.59
20240520130001,1176.53
20240520131001,1401.05
20240520132001,1441.38
20240520133001,1534.1
20240520134001,1305.3
20240520135001,1322.02
20240520140001,911.78
20240520141001,1006.44
20240520142001,1049.5
20240520143001,1132.43
20240520144001,1037.54
20240520145001,1106.35
20240520150001,440.62
20240520151001,374.58
20240520152001,344.47
20240520153001,323.02
20240520154001,288.05
20240520155001,212.4
20240520160001,388.7
20240520161001,297.72
20240520162001,168.13
20240520163001,112.32
20240520164001,88.24
20240520165001,66.13
20240613090001,2511.96
20240613091001,1261.04
20240613092001,699.35
20240613093001,612.95
20240613094001,678.39
20240613095001,777.24
20240613100001,727.36
20240613101001,691.13
20240613102001,1804.66
20240613103001,2358.89
20240613104001,1621.5
20240613105001,1931.05
20240613110001,3923.44
20240613111001,2735.16
20240613112001,2538.77
20240613113001,2916.83
20240613114001,1982.64
20240613115001,3270.26
20240613120001,3106.02
20240613121001,1392.69
20240613122001,1156.39
20240613123001,1576.86
20240613124001,1641.46
20240613125001,1850.13
20240613130001,11576.11
20240613131001,10750.02
20240613132001,16724.49
20240613133001,15889.0
20240613134001,8457.48
20240613135001,4717.47
20240613140001,5081.73
20240613141001,4051.43
20240613142001,5362.24
20240613143001,1854.63
20240613144001,1125.92
20240613145001,390.7
20240613150001,667.13
20240613151001,742.77
20240613152001,456.65
20240613153001,508.95
20240613154001,383.51
20240613155001,354.4
20240613160001,296.62
20240613161001,261.86
20240613162001,167.95
20240613163001,197.51
20240613164001,141.01
20240613165001,151.55
20240615090001,9370.34
20240615091001,4504.56
20240615092001,4545.18
20240615093001,4046.34
20240615094001,4994.67
20240615095001,4621.48
20240615100001,3050.95
20240615101001,1297.59
20240615102001,996.64
20240615103001,991.67
20240615104001,1097.93
20240615105001,1316.29
20240615110001,2033.74
20240615111001,629.51
20240615112001,532.16
20240615113001,593.68
20240615114001,737.71
20240615115001,824.21
20240615120001,6028.44
20240615121001,6886.33
20240615122001,6450.58
20240615123001,4715.04
20240615124001,4179.13
20240615125001,5127.08
20240615130001,10720.46
20240615131001,10680.62
20240615132001,8386.65
20240615133001,7788.92
20240615134001,4321.17
20240615135001,3389.38
20240615140001,5348.58
20240615141001,5738.1
20240615142001,4187.58
20240615143001,1332.02
20240615144001,1085.49
20240615145001,543.82
20240615150001,1805.19
20240615151001,1706.32
20240615152001,1304.62
20240615153001,687.04
20240615154001,534.95
20240615155001,565.92
20240615160001,1499.65
20240615161001,1191.56
20240615162001,758.75
20240615163001,382.21
20240615164001,253.72
20240615165001,218.86
20240703090001,6402.15
20240703091001,7748.17
20240703092001,8993.07
20240703093001,8960.17
20240703094001,10243.02
20240703095001,9159.11
20240703100001,6866.23
20240703101001,8705.16
20240703102001,8596.44
20240703103001,8273.9
20240703104001,8878.24
20240703105001,8633.47
20240703110001,4344.35
20240703111001,5753.79
20240703112001,6057.33
20240703113001,6678.76
20240703114001,4964.19
20240703115001,3273.43
20240703120001,10543.92
20240703121001,10126.39
20240703122001,9010.95
20240703123001,10387.2
20240703124001,10722.07
20240703125001,10244.06
20240703130001,10229.67
20240703131001,7877.72
20240703132001,6510.76
20240703133001,7856.46
20240703134001,7758.93
20240703135001,4778.17
20240703140001,4207.75
20240703141001,3855.29
20240703142001,2662.43
20240703143001,2160.74
20240703144001,2879.13
20240703145001,2090.62
20240703150001,271.24
20240703151001,393.09
20240703152001,259.12
20240703153001,233.31
20240703154001,246.09
20240703155001,250.27
20240703160001,280.25
20240703161001,227.23
20240703162001,281.31
20240703163001,101.22
20240703164001,70.27
20240703165001,64.53
20240707090001,9073.05
20240707091001,9997.14
20240707092001,10065.55
20240707093001,9341.81
20240707094001,8540.41
20240707095001,8368.4
20240707100001,13686.31
20240707101001,13035.42
20240707102001,12870.64
20240707103001,11133.02
20240707104001,9981.97
20240707105001,7938.01
20240707110001,10436.7
20240707111001,10031.59
20240707112001,10128.8
20240707113001,13307.52
20240707114001,10214.03
20240707115001,8820.38
20240707120001,9748.37
20240707121001,9187.18
20240707122001,9753.95
20240707123001,13035.01
20240707124001,12192.18
20240707125001,11580.82
20240707130001,11229.69
20240707131001,8088.87
20240707132001,7588.6
20240707133001,7108.08
20240707134001,5870.57
20240707135001,5954.94
20240707140001,8019.48
20240707141001,5212.2
20240707142001,4967.71
20240707143001,3289.63
20240707144001,2871.36
20240707145001,1465.76
20240707150001,1644.47
20240707151001,1484.29
20240707152001,1279.59
20240707153001,857.83
20240707154001,714.03
20240707155001,514.55
20240707160001,1206.26
20240707161001,487.87
20240707162001,359.84
20240707163001,258.8
20240707164001,169.45
20240707165001,101.6
20240125090002,105.26
20240125091002,109.29
20240125092002,131.61
20240125093002,165.39
20240125094002,190.32
20240125095002,311.62
20240125100002,221.21
20240125101002,269.35
20240125102002,327.18
20240125103002,447.39
20240125104002,434.69
20240125105002,525.3
20240125110002,542.85
20240125111002,605.44
20240125112002,964.79
20240125113002,1093.84
20240125114002,1109.07
20240125115002,1068.06
20240125120002,2229.36
20240125121002,1497.08
20240125122002,1554.94
20240125123002,1855.19
20240125124002,1673.94
20240125125002,1628.62
20240125130002,584.74
20240125131002,586.82
20240125132002,563.06
20240125133002,479.44
20240125134002,397.74
20240125135002,439.07
20240125140002,205.41
20240125141002,108.9
20240125142002,99.39
20240125143002,71.5
20240125144002,81.35
20240125145002,73.49
20240125150002,30.3
20240125151002,24.39
20240125152002,17.2
20240125153002,15.68
20240125154002,18.35
20240125155002,16.25
20240125160002,14.24
20240125161002,5.4
20240125162002,3.96
20240125163002,2.66
20240125164002,5.19
20240125165002,3.04
20240128090002,226.57
20240128091002,199.64
20240128092002,241.13
20240128093002,258.72
20240128094002,415.77
20240128095002,625.16
20240128100002,519.16
20240128101002,644.23
20240128102002,1027.59
20240128103002,1626.1
20240128104002,1722.52
20240128105002,1737.42
20240128110002,754.65
20240128111002,735.93
20240128112002,1244.09
20240128113002,1527.63
20240128114002,1399.58
20240128115002,1285.93
20240128120002,1209.35
20240128121002,988.74
20240128122002,1049.02
20240128123002,1347.05
20240128124002,951.3
20240128125002,805.26
20240128130002,612.95
20240128131002,543.77
20240128132002,540.45
20240128133002,452.48
20240128134002,429.98
20240128135002,462.77
20240128140002,312.39
20240128141002,147.1
20240128142002,144.47
20240128143002,107.31
20240128144002,132.99
20240128145002,111.08
20240128150002,89.8
20240128151002,38.48
20240128152002,30.1
20240128153002,24.89
20240128154002,31.38
20240128155002,25.89
20240128160002,25.45
20240128161002,17.36
20240128162002,13.51
20240128163002,10.55
20240128164002,10.75
20240128165002,6.7
20240213090002,12086.7
20240213091002,11592.55
20240213092002,11473.0
20240213093002,8803.51
20240213094002,8408.59
20240213095002,4372.98
20240213100002,14473.5
20240213101002,15349.58
20240213102002,15174.12
20240213103002,14995.02
20240213104002,14298.71
20240213105002,10697.14
20240213110002,14999.86
20240213111002,14528.82
20240213112002,12344.85
20240213113002,14290.53
20240213114002,14665.15
20240213115002,12793.74
20240213120002,11200.49
20240213121002,9411.46
20240213122002,7041.38
20240213123002,6174.15
20240213124002,6090.29
20240213125002,4981.54
20240213130002,1980.2
20240213131002,1071.24
20240213132002,558.63
20240213133002,379.92
20240213134002,309.75
20240213135002,277.31
20240213140002,458.9
20240213141002,380.92
20240213142002,263.16
20240213143002,186.64
20240213144002,113.95
20240213145002,69.35
20240213150002,350.03
20240213151002,307.64
20240213152002,345.43
20240213153002,243.15
20240213154002,192.69
20240213155002,140.57
20240213160002,76.6
20240213161002,53.68
20240213162002,30.04
20240213163002,18.71
20240213164002,14.4
20240213165002,8.11
20240226090002,2065.9
20240226091002,2567.86
20240226092002,2036.6
20240226093002,2404.22
20240226094002,3413.7
20240226095002,3311.98
20240226100002,1220.3
20240226101002,1077.24
20240226102002,1037.39
20240226103002,1198.82
20240226104002,1283.17
20240226105002,1297.07
20240226110002,1373.35
20240226111002,1023.32
20240226112002,1105.55
20240226113002,1095.08
20240226114002,1477.46
20240226115002,1436.39
20240226120002,670.87
20240226121002,599.71
20240226122002,550.96
20240226123002,461.4
20240226124002,366.86
20240226125002,259.7
20240226130002,117.26
20240226131002,109.22
20240226132002,105.1
20240226133002,107.91
20240226134002,110.19
20240226135002,111.29
20240226140002,97.84
20240226141002,89.9
20240226142002,79.69
20240226143002,87.2
20240226144002,80.23
20240226145002,78.85
20240226150002,75.14
20240226151002,51.1
20240226152002,47.85
20240226153002,41.81
20240226154002,42.4
20240226155002,37.78
20240226160002,52.83
20240226161002,36.44
20240226162002,27.44
20240226163002,16.02
20240226164002,11.58
20240226165002,6.02
20240319090002,73.82
20240319091002,66.83
20240319092002,83.74
20240319093002,121.98
20240319094002,198.94
20240319095002,139.19
20240319100002,133.31
20240319101002,110.83
20240319102002,148.76
20240319103002,231.4
20240319104002,286.57
20240319105002,263.43
20240319110002,224.63
20240319111002,203.06
20240319112002,195.63
20240319113002,256.9
20240319114002,181.56
20240319115002,152.66
20240319120002,277.6
20240319121002,234.17
20240319122002,230.64
20240319123002,214.43
20240319124002,246.74
20240319125002,297.75
20240319130002,139.47
20240319131002,142.29
20240319132002,133.01
20240319133002,123.92
20240319134002,133.97
20240319135002,151.19
20240319140002,51.65
20240319141002,44.35
20240319142002,53.15
20240319143002,102.24
20240319144002,112.86
20240319145002,112.32
20240319150002,72.76
20240319151002,68.96
20240319152002,64.42
20240319153002,74.19
20240319154002,74.8
20240319155002,74.08
20240319160002,71.24
20240319161002,54.56
20240319162002,46.44
20240319163002,49.04
20240319164002,44.88
20240319165002,19.61
20240427090002,425.26
20240427091002,623.56
20240427092002,281.86
20240427093002,245.13
20240427094002,333.59
20240427095002,238.64
20240427100002,208.68
20240427101002,297.03
20240427102002,201.97
20240427103002,168.48
20240427104002,195.28
20240427105002,187.37
20240427110002,547.62
20240427111002,586.58
20240427112002,578.79
20240427113002,578.36
20240427114002,650.96
20240427115002,740.95
20240427120002,991.11
20240427121002,1027.63
20240427122002,1019.0
20240427123002,969.05
20240427124002,1030.9
20240427125002,1610.93
20240427130002,496.2
20240427131002,480.09
20240427132002,500.92
20240427133002,359.4
20240427134002,358.81
20240427135002,335.64
20240427140002,497.05
20240427141002,443.84
20240427142002,366.89
20240427143002,331.23
20240427144002,275.63
20240427145002,328.51
20240427150002,90.35
20240427151002,78.99
20240427152002,75.03
20240427153002,78.74
20240427154002,150.4
20240427155002,150.46
20240427160002,529.64
20240427161002,371.53
20240427162002,255.06
20240427163002,143.66
20240427164002,149.65
20240427165002,199.67
20240508090002,112.08
20240508091002,106.2
20240508092002,161.19
20240508093002,245.55
20240508094002,242.26
20240508095002,220.06
20240508100002,172.12
20240508101002,183.41
20240508102002,283.86
20240508103002,324.19
20240508104002,377.09
20240508105002,452.81
20240508110002,470.23
20240508111002,364.18
20240508112002,321.5
20240508113002,312.57
20240508114002,196.26
20240508115002,149.79
20240508120002,367.82
20240508121002,304.74
20240508122002,298.71
20240508123002,277.12
20240508124002,283.28
20240508125002,309.74
20240508130002,174.3
20240508131002,149.07
20240508132002,150.39
20240508133002,115.35
20240508134002,114.17
20240508135002,124.63
20240508140002,104.22
20240508141002,82.38
20240508142002,73.57
20240508143002,68.91
20240508144002,65.23
20240508145002,56.58
20240508150002,107.71
20240508151002,83.04
20240508152002,69.92
20240508153002,54.81
20240508154002,44.82
20240508155002,35.33
20240508160002,17.97
20240508161002,21.32
20240508162002,20.32
20240508163002,19.21
20240508164002,10.67
20240508165002,3.76
20240705090002,7899.45
20240705091002,8274.29
20240705092002,8548.06
20240705093002,9306.27
20240705094002,9238.92
20240705095002,9611.38
20240705100002,8674.69
20240705101002,8825.34
20240705102002,9618.28
20240705103002,9924.4
20240705104002,9313.52
20240705105002,9831.68
20240705110002,10437.01
20240705111002,10719.26
20240705112002,11999.38
20240705113002,12657.95
20240705114002,9825.14
20240705115002,8645.66
20240705120002,8548.96
20240705121002,7295.02
20240705122002,8669.12
20240705123002,15173.44
20240705124002,11331.1
20240705125002,8602.81
20240705130002,7594.65
20240705131002,6837.09
20240705132002,7174.13
20240705133002,8173.08
20240705134002,8377.04
20240705135002,7315.17
20240705140002,6014.25
20240705141002,4845.88
20240705142002,4880.14
20240705143002,3642.55
20240705144002,3086.47
20240705145002,1767.11
20240705150002,1164.0
20240705151002,1107.84
20240705152002,1270.95
20240705153002,1110.47
20240705154002,689.5
20240705155002,442.49
20240705160002,621.2
20240705161002,427.27
20240705162002,275.22
20240705163002,206.73
20240705164002,178.98
20240705165002,98.21
20240707090002,7656.2
20240707091002,7324.43
20240707092002,7275.35
20240707093002,6573.16
20240707094002,5865.81
20240707095002,6594.67
20240707100002,10996.68
20240707101002,10321.57
20240707102002,7931.49
20240707103002,6915.53
20240707104002,6670.45
20240707105002,8404.31
20240707110002,11335.19
20240707111002,12579.44
20240707112002,12701.5
20240707113002,11097.04
20240707114002,8317.7
20240707115002,8014.29
20240707120002,11404.18
20240707121002,11748.1
20240707122002,12181.7
20240707123002,10088.78
20240707124002,8723.84
20240707125002,8654.19
20240707130002,8608.36
20240707131002,7392.25
20240707132002,6763.22
20240707133002,6993.56
20240707134002,5850.47
20240707135002,5905.55
20240707140002,7464.31
20240707141002,6084.45
20240707142002,5674.02
20240707143002,3662.49
20240707144002,3399.08
20240707145002,2167.58
20240707150002,1081.58
20240707151002,672.57
20240707152002,590.51
20240707153002,439.18
20240707154002,350.51
20240707155002,195.69
20240707160002,613.98
20240707161002,388.71
20240707162002,243.44
20240707163002,163.94
20240707164002,115.44
20240707165002,57.55
20240317090003,7789.28
20240317091003,9447.6
20240317092003,10014.66
20240317093003,11724.22
20240317094003,10355.88
20240317095003,11958.85
20240317100003,14507.32
20240317101003,12401.79
20240317102003,11659.61
20240317103003,11326.02
20240317104003,10992.45
20240317105003,12934.95
20240317110003,20718.23
20240317111003,25697.69
20240317112003,27285.14
20240317113003,33730.62
20240317114003,25791.09
20240317115003,14422.94
20240317120003,15111.31
20240317121003,15303.5
20240317122003,13476.25
20240317123003,11115.26
20240317124003,11481.58
20240317125003,11898.95
20240317130003,4174.17
20240317131003,3721.73
20240317132003,3757.22
20240317133003,4075.93
20240317134003,1650.59
20240317135003,1237.13
20240317140003,1649.79
20240317141003,2057.65
20240317142003,2235.21
20240317143003,2476.45
20240317144003,2800.72
20240317145003,1970.9
20240317150003,796.54
20240317151003,843.09
20240317152003,654.77
20240317153003,798.57
20240317154003,607.12
20240317155003,462.21
20240317160003,290.77
20240317161003,233.18
20240317162003,147.76
20240317163003,186.83
20240317164003,171.65
20240317165003,206.82
20240414090003,8241.19
20240414091003,12545.56
20240414092003,11997.78
20240414093003,15904.61
20240414094003,14514.59
20240414095003,16607.05
20240414100003,12153.5
20240414101003,11837.8
20240414102003,11626.67
20240414103003,15666.08
20240414104003,15710.87
20240414105003,19752.67
20240414110003,13727.96
20240414111003,13122.06
20240414112003,12920.93
20240414113003,15767.25
20240414114003,14137.22
20240414115003,13617.96
20240414120003,10725.39
20240414121003,10082.43
20240414122003,9554.86
20240414123003,10363.24
20240414124003,8710.51
20240414125003,7741.71
20240414130003,3520.05
20240414131003,4044.99
20240414132003,3932.41
20240414133003,3526.91
20240414134003,2372.12
20240414135003,2477.03
20240414140003,1270.96
20240414141003,1126.06
20240414142003,1190.94
20240414143003,1060.74
20240414144003,731.94
20240414145003,700.32
20240414150003,3316.1
20240414151003,1837.4
20240414152003,1895.13
20240414153003,1780.01
20240414154003,1205.94
20240414155003,717.85
20240414160003,516.19
20240414161003,368.17
20240414162003,301.1
20240414163003,286.19
20240414164003,162.97
20240414165003,141.46
20240524090003,3320.31
20240524091003,4341.69
20240524092003,3328.75
20240524093003,3619.62
20240524094003,3677.61
20240524095003,4189.63
20240524100003,2012.68
20240524101003,3538.09
20240524102003,3650.33
20240524103003,4311.29
20240524104003,3881.26
20240524105003,3183.16
20240524110003,237.07
20240524111003,246.0
20240524112003,340.56
20240524113003,310.98
20240524114003,348.5
20240524115003,344.18
20240524120003,1436.59
20240524121003,1407.92
20240524122003,1282.13
20240524123003,1133.36
20240524124003,818.97
20240524125003,835.79
20240524130003,513.63
20240524131003,469.36
20240524132003,362.64
20240524133003,359.27
20240524134003,307.94
20240524135003,302.24
20240524140003,636.51
20240524141003,512.96
20240524142003,429.4
20240524143003,464.57
20240524144003,410.24
20240524145003,308.37
20240524150003,274.02
20240524151003,337.33
20240524152003,339.92
20240524153003,239.4
20240524154003,161.15
20240524155003,139.73
20240524160003,15.46
20240524161003,17.03
20240524162003,19.51
20240524163003,19.76
20240524164003,16.12
20240524165003,11.76
20240526090003,2717.79
20240526091003,3136.72
20240526092003,3487.81
20240526093003,4165.44
20240526094003,4231.47
20240526095003,3551.51
20240526100003,6641.74
20240526101003,6205.37
20240526102003,6457.18
20240526103003,7196.48
20240526104003,6254.92
20240526105003,4306.44
20240526110003,7295.77
20240526111003,6836.57
20240526112003,5732.86
20240526113003,3947.83
20240526114003,3048.14
20240526115003,2720.66
20240526120003,1798.52
20240526121003,1521.07
20240526122003,1537.72
20240526123003,1457.27
20240526124003,1199.03
20240526125003,1228.55
20240526130003,1385.55
20240526131003,1124.66
20240526132003,975.98
20240526133003,945.99
20240526134003,946.25
20240526135003,1040.53
20240526140003,957.74
20240526141003,1036.34
20240526142003,631.66
20240526143003,740.86
20240526144003,852.59
20240526145003,661.42
20240526150003,163.63
20240526151003,128.71
20240526152003,85.77
20240526153003,51.16
20240526154003,62.41
20240526155003,93.54
20240526160003,379.87
20240526161003,373.91
20240526162003,248.76
20240526163003,146.2
20240526164003,197.95
20240526165003,182.25
20240603090003,709.16
20240603091003,676.07
20240603092003,505.21
20240603093003,428.54
20240603094003,313.52
20240603095003,372.7
20240603100003,1850.81
20240603101003,1255.73
20240603102003,1252.12
20240603103003,1001.91
20240603104003,887.11
20240603105003,993.19
20240603110003,313.93
20240603111003,283.29
20240603112003,215.24
20240603113003,169.81
20240603114003,192.3
20240603115003,185.69
20240603120003,455.53
20240603121003,341.75
20240603122003,276.81
20240603123003,252.31
20240603124003,254.03
20240603125003,221.41
20240603130003,639.68
20240603131003,485.64
20240603132003,362.64
20240603133003,293.2
20240603134003,204.05
20240603135003,141.51
20240603140003,372.41
20240603141003,323.47
20240603142003,218.42
20240603143003,240.69
20240603144003,204.62
20240603145003,204.42
20240603150003,205.45
20240603151003,184.6
